renabap_id|nombre|provincia|departamento|localidad|cantidad_familias_aproximada|decada_de_creacion|anio_de_creacion|energia_electrica|efluentes_cloacales|agua_corriente|cocina|calefaccion|situacion_dominial|clasificacion_barrio|superficie_m2
948|NM723|PR1|DP2|LC215|CN105|DC2|ND1|NR2|FL2|GC1|CC1|CL2|ST3|CL1|SP860
949|NM31|PR1|DP15|LC193|CN16|DC2|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL1|SP861
950|NM600|PR1|DP37|LC167|CN105|DC3|ND1|NR3|FL2|GC1|CC1|CL3|ST2|CL2|SP862
951|NM724|PR1|DP15|LC33|CN9|DC2|ND1|NR5|FL1|GC1|CC1|CL2|ST3|CL1|SP863
952|NM725|PR1|DP55|LC134|CN201|DC1|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL1|SP864
953|NM140|PR1|DP55|LC134|CN41|DC1|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP865
954|NM37|PR1|DP2|LC15|CN15|DC1|ND1|NR2|FL2|GC3|CC1|CL3|ST2|CL1|SP866
955|NM726|PR1|DP10|LC89|CN54|DC7|ND4|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP867
956|NM727|PR1|DP55|LC134|CN130|DC4|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP868
957|NM728|PR1|DP55|LC134|CN1|DC4|ND1|NR3|FL1|GC4|CC1|CL1|ST2|CL1|SP869
958|NM729|PR1|DP73|LC216|CN15|DC7|ND4|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP870
959|NM730|PR1|DP55|LC143|CN16|DC1|ND1|NR3|FL2|GC4|CC1|CL3|ST2|CL2|SP871
960|NM731|PR1|DP10|LC53|CN23|DC7|ND4|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP872
961|NM732|PR1|DP10|LC89|CN255|DC7|ND3|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP873
962|NM52|PR1|DP37|LC75|CN37|DC1|ND1|NR3|FL1|GC2|CC1|CL3|ST2|CL2|SP874
963|NM733|PR1|DP5|LC16|CN23|DC3|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP875
966|NM734|PR1|DP68|LC217|CN15|DC2|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP876
967|NM735|PR1|DP11|LC32|CN7|DC4|ND1|NR3|FL2|GC1|CC1|CL2|ST2|CL1|SP877
968|NM736|PR1|DP11|LC32|CN110|DC4|ND1|NR3|FL1|GC1|CC2|CL6|ST2|CL1|SP878
969|NM493|PR1|DP10|LC89|CN16|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP879
970|NM737|PR1|DP10|LC148|CN21|DC2|ND1|NR3|FL2|GC2|CC1|CL3|ST3|CL1|SP880
971|NM698|PR1|DP10|LC53|CN27|DC7|ND5|NR1|FL2|GC2|CC1|CL3|ST2|CL1|SP881
972|NM738|PR1|DP66|LC177|CN16|DC1|ND1|NR3|FL2|GC3|CC2|CL6|ST2|CL1|SP882
974|NM739|PR1|DP14|LC109|CN109|DC2|ND1|NR2|FL1|GC3|CC1|CL3|ST2|CL1|SP883
975|NM63|PR1|DP2|LC20|CN256|DC1|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP884
976|NM740|PR1|DP43|LC194|CN257|DC8|ND1|NR3|FL2|GC3|CC1|CL1|ST2|CL1|SP885
977|NM741|PR1|DP15|LC124|CN52|DC2|ND1|NR3|FL2|GC2|CC1|CL3|ST2|CL1|SP886
979|NM742|PR1|DP37|LC167|CN121|DC2|ND1|NR2|FL3|GC2|CC1|CL3|ST1|CL1|SP887
980|NM743|PR1|DP41|LC97|CN41|DC2|ND1|NR1|FL1|GC2|CC1|CL4|ST3|CL1|SP888
981|NM744|PR1|DP74|LC218|CN45|DC3|ND1|NR3|FL2|GC1|CC1|CL2|ST2|CL1|SP889
982|NM745|PR1|DP15|LC219|CN258|DC2|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP890
984|NM746|PR1|DP37|LC167|CN45|DC4|ND1|NR2|FL2|GC2|CC2|CL6|ST2|CL2|SP891
985|NM747|PR1|DP23|LC51|CN27|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP892
986|NM236|PR1|DP37|LC167|CN65|DC5|ND1|NR3|FL1|GC3|CC1|CL1|ST2|CL1|SP893
987|NM748|PR1|DP68|LC186|CN196|DC2|ND1|NR3|FL1|GC3|CC1|CL3|ST3|CL1|SP894
988|NM749|PR1|DP15|LC219|CN142|DC7|ND4|NR5|FL2|GC1|CC1|CL1|ST2|CL1|SP895
989|NM750|PR1|DP10|LC53|CN34|DC2|ND1|NR2|FL2|GC1|CC1|CL5|ST2|CL1|SP896
990|NM751|PR1|DP74|LC218|CN95|DC1|ND1|NR3|FL2|GC1|CC1|CL2|ST2|CL1|SP897
991|NM752|PR1|DP37|LC167|CN41|DC4|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL2|SP898
992|NM753|PR1|DP6|LC18|CN33|DC12|ND1|NR2|FL3|GC2|CC1|CL3|ST2|CL2|SP899
993|NM754|PR1|DP8|LC23|CN89|DC1|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL1|SP900
995|NM755|PR1|DP10|LC89|CN152|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL2|SP901
996|NM219|PR1|DP41|LC96|CN9|DC5|ND1|NR3|FL1|GC1|CC1|CL3|ST3|CL1|SP902
999|NM756|PR1|DP23|LC51|CN191|DC2|ND1|NR3|FL1|GC2|CC1|CL1|ST2|CL2|SP903
1000|NM757|PR1|DP23|LC220|CN17|DC1|ND1|NR2|FL2|GC2|CC1|CL3|ST3|CL1|SP904
1001|NM186|PR1|DP23|LC51|CN180|DC1|ND1|NR2|FL1|GC2|CC1|CL4|ST2|CL1|SP905
1002|NM613|PR1|DP41|LC98|CN21|DC4|ND1|NR3|FL1|GC1|CC1|CL3|ST3|CL1|SP906
1003|NM649|PR1|DP43|LC93|CN24|DC3|ND1|NR3|FL1|GC1|CC1|CL3|ST2|CL1|SP907
1004|NM758|PR1|DP23|LC51|CN1|DC1|ND1|NR3|FL2|GC3|CC1|CL1|ST2|CL1|SP908
1005|NM379|PR1|DP23|LC51|CN21|DC3|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP909
1006|NM759|PR1|DP3|LC121|CN75|DC7|ND2|NR3|FL2|GC1|CC1|CL1|ST2|CL2|SP910
1007|NM268|PR1|DP41|LC99|CN201|DC5|ND1|NR3|FL1|GC1|CC1|CL3|ST2|CL1|SP911
1009|NM760|PR1|DP10|LC53|CN22|DC2|ND1|NR2|FL3|GC3|CC1|CL1|ST2|CL1|SP912
1010|NM8|PR1|DP10|LC25|CN23|DC2|ND1|NR2|FL1|GC2|CC1|CL1|ST2|CL2|SP913
1011|NM761|PR1|DP5|LC21|CN203|DC1|ND1|NR2|FL1|GC3|CC1|CL1|ST2|CL2|SP914
1012|NM762|PR1|DP28|LC78|CN259|DC8|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP915
1013|NM763|PR1|DP6|LC43|CN13|DC2|ND1|NR2|FL1|GC6|CC1|CL1|ST2|CL2|SP916
1014|NM764|PR1|DP28|LC78|CN9|DC2|ND1|NR2|FL1|GC2|CC1|CL1|ST3|CL2|SP917
1016|NM649|PR1|DP43|LC93|CN15|DC11|ND1|NR3|FL1|GC1|CC1|CL3|ST2|CL1|SP918
1017|NM649|PR1|DP43|LC93|CN1|DC11|ND1|NR3|FL1|GC1|CC1|CL3|ST2|CL1|SP919
1018|NM765|PR1|DP23|LC51|CN110|DC1|ND1|NR2|FL3|GC2|CC1|CL3|ST2|CL2|SP920
1019|NM766|PR1|DP43|LC93|CN95|DC1|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP921
1020|NM767|PR1|DP71|LC204|CN21|DC1|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP922
1021|NM31|PR1|DP1|LC221|CN260|DC3|ND1|NR3|FL1|GC1|CC1|CL3|ST3|CL1|SP923
1022|NM198|PR1|DP41|LC98|CN180|DC5|ND1|NR3|FL1|GC1|CC1|CL3|ST1|CL1|SP924
1023|NM768|PR1|DP14|LC137|CN34|DC6|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL2|SP925
1024|NM769|PR1|DP75|LC222|CN1|DC7|ND5|NR2|FL1|GC2|CC1|CL2|ST2|CL1|SP926
1025|NM770|PR1|DP48|LC223|CN15|DC10|ND1|NR2|FL3|GC2|CC1|CL3|ST2|CL2|SP927
1026|NM771|PR1|DP48|LC153|CN13|DC3|ND1|NR2|FL1|GC2|CC1|CL4|ST2|CL2|SP928
1027|NM373|PR1|DP57|LC224|CN261|DC1|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP929
1028|NM772|PR1|DP48|LC223|CN75|DC10|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL2|SP930
1029|NM773|PR1|DP58|LC141|CN226|DC2|ND1|NR2|FL2|GC3|CC1|CL2|ST2|CL2|SP931
1030|NM34|PR1|DP58|LC141|CN72|DC2|ND1|NR2|FL2|GC1|CC1|CL2|ST2|CL2|SP932
1031|NM774|PR1|DP58|LC141|CN17|DC2|ND1|NR2|FL2|GC1|CC1|CL2|ST2|CL1|SP933
1032|NM775|PR1|DP15|LC124|CN60|DC2|ND1|NR2|FL2|GC1|CC1|CL5|ST2|CL1|SP934
1033|NM135|PR1|DP48|LC153|CN262|DC4|ND1|NR1|FL2|GC2|CC1|CL3|ST2|CL2|SP935
1034|NM37|PR1|DP2|LC20|CN41|DC2|ND1|NR2|FL2|GC3|CC2|CL6|ST2|CL1|SP936
1035|NM776|PR1|DP6|LC225|CN263|DC4|ND1|NR3|FL2|GC3|CC1|CL1|ST2|CL1|SP937
1036|NM777|PR1|DP6|LC226|CN264|DC5|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP938
1037|NM778|PR1|DP75|LC222|CN16|DC3|ND1|NR2|FL2|GC1|CC1|CL1|ST2|CL1|SP939
1038|NM779|PR1|DP22|LC227|CN54|DC2|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL2|SP940
1039|NM780|PR1|DP10|LC53|CN34|DC7|ND4|NR2|FL1|GC1|CC1|CL3|ST2|CL1|SP941
1040|NM781|PR1|DP72|LC205|CN33|DC8|ND1|NR2|FL1|GC1|CC1|CL4|ST3|CL1|SP942
1041|NM782|PR1|DP42|LC92|CN265|DC5|ND1|NR2|FL1|GC3|CC1|CL3|ST3|CL1|SP943
1042|NM414|PR1|DP6|LC28|CN17|DC5|ND1|NR3|FL3|GC3|CC2|CL3|ST1|CL2|SP944
1043|NM783|PR1|DP58|LC141|CN16|DC4|ND1|NR2|FL2|GC1|CC1|CL2|ST2|CL2|SP945
1044|NM784|PR1|DP6|LC43|CN27|DC1|ND1|NR2|FL2|GC3|CC1|CL3|ST2|CL2|SP946
1045|NM132|PR1|DP30|LC60|CN23|DC4|ND1|NR3|FL1|GC1|CC1|CL2|ST3|CL1|SP947
1046|NM674|PR1|DP47|LC111|CN60|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP948
1047|NM785|PR1|DP28|LC78|CN112|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL2|SP949
1049|NM786|PR1|DP2|LC5|CN266|DC5|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP950
1050|NM787|PR1|DP72|LC228|CN16|DC3|ND1|NR2|FL1|GC2|CC1|CL1|ST2|CL1|SP951
1051|NM309|PR1|DP3|LC108|CN21|DC7|ND4|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP952
1052|NM788|PR1|DP58|LC141|CN113|DC4|ND1|NR2|FL2|GC1|CC1|CL2|ST2|CL2|SP953
1053|NM789|PR1|DP44|LC107|CN89|DC1|ND1|NR2|FL5|GC1|CC1|CL1|ST2|CL1|SP954
1055|NM37|PR1|DP2|LC20|CN267|DC1|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP955
1056|NM790|PR1|DP17|LC133|CN211|DC5|ND1|NR3|FL2|GC1|CC1|CL2|ST3|CL1|SP956
1058|NM37|PR1|DP10|LC71|CN24|DC7|ND5|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP957
1059|NM791|PR1|DP3|LC108|CN75|DC7|ND4|NR2|FL1|GC2|CC1|CL5|ST2|CL1|SP958
1060|NM792|PR1|DP10|LC53|CN165|DC7|ND3|NR1|FL2|GC2|CC1|CL5|ST2|CL1|SP959
1061|NM211|PR1|DP41|LC97|CN37|DC2|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL2|SP960
1062|NM613|PR1|DP41|LC88|CN111|DC5|ND1|NR2|FL2|GC4|CC1|CL1|ST2|CL1|SP961
1063|NM759|PR1|DP14|LC144|CN210|DC1|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL2|SP962
1064|NM793|PR1|DP41|LC90|CN268|DC3|ND1|NR2|FL2|GC1|CC1|CL3|ST1|CL2|SP963
1065|NM794|PR1|DP2|LC20|CN269|DC1|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP964
1067|NM795|PR1|DP41|LC90|CN64|DC5|ND1|NR2|FL2|GC4|CC3|CL2|ST2|CL2|SP965
1068|NM796|PR1|DP41|LC99|CN254|DC4|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP966
1070|NM797|PR1|DP17|LC133|CN151|DC3|ND1|NR3|FL2|GC1|CC1|CL3|ST2|CL1|SP967
1071|NM699|PR1|DP41|LC91|CN158|DC3|ND1|NR3|FL1|GC1|CC1|CL4|ST3|CL2|SP968
1072|NM181|PR1|DP41|LC91|CN19|DC5|ND1|NR2|FL1|GC1|CC1|CL5|ST2|CL2|SP969
1073|NM798|PR1|DP8|LC23|CN80|DC11|ND1|NR1|FL2|GC1|CC1|CL2|ST2|CL1|SP970
1074|NM182|PR1|DP42|LC92|CN21|DC7|ND5|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP971
1075|NM34|PR1|DP2|LC35|CN270|DC2|ND1|NR2|FL1|GC2|CC1|CL4|ST2|CL1|SP972
1076|NM799|PR1|DP2|LC27|CN116|DC1|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP973
1077|NM182|PR1|DP47|LC111|CN203|DC7|ND5|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP974
1078|NM187|PR1|DP49|LC115|CN80|DC1|ND1|NR3|FL1|GC3|CC1|CL1|ST2|CL1|SP975
1079|NM800|PR1|DP8|LC23|CN16|DC2|ND1|NR2|FL1|GC1|CC1|CL4|ST2|CL1|SP976
1080|NM54|PR1|DP2|LC35|CN56|DC2|ND1|NR2|FL2|GC3|CC1|CL3|ST2|CL2|SP977
1081|NM801|PR1|DP2|LC4|CN98|DC4|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL1|SP978
1082|NM802|PR1|DP8|LC23|CN126|DC7|ND5|NR2|FL1|GC1|CC1|CL1|ST2|CL2|SP979
1083|NM803|PR1|DP2|LC35|CN96|DC2|ND1|NR2|FL1|GC1|CC1|CL3|ST2|CL1|SP980
1084|NM804|PR1|DP44|LC104|CN196|DC3|ND1|NR2|FL2|GC2|CC2|CL6|ST2|CL1|SP981
1085|NM805|PR1|DP13|LC30|CN106|DC2|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL1|SP982
1086|NM806|PR1|DP15|LC85|CN271|DC2|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP983
1087|NM807|PR1|DP48|LC39|CN23|DC3|ND1|NR2|FL3|GC2|CC1|CL3|ST2|CL2|SP984
1088|NM808|PR1|DP2|LC10|CN22|DC4|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP985
1089|NM809|PR1|DP15|LC124|CN272|DC4|ND1|NR2|FL3|GC3|CC1|CL1|ST2|CL1|SP986
1090|NM810|PR1|DP48|LC229|CN64|DC3|ND1|NR2|FL4|GC2|CC1|CL3|ST2|CL2|SP987
1091|NM811|PR1|DP4|LC14|CN93|DC6|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP988
1093|NM34|PR1|DP44|LC100|CN56|DC1|ND1|NR2|FL1|GC1|CC1|CL2|ST2|CL1|SP989
1094|NM812|PR1|DP13|LC30|CN56|DC2|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL1|SP990
1095|NM813|PR1|DP2|LC10|CN7|DC4|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP991
1096|NM814|PR1|DP42|LC92|CN61|DC7|ND4|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP992
1097|NM670|PR1|DP2|LC4|CN179|DC1|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL1|SP993
1098|NM815|PR1|DP17|LC40|CN70|DC5|ND1|NR3|FL2|GC1|CC1|CL3|ST3|CL1|SP994
1099|NM816|PR1|DP28|LC165|CN152|DC3|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL2|SP995
1100|NM37|PR1|DP2|LC6|CN100|DC1|ND1|NR2|FL2|GC4|CC1|CL1|ST2|CL1|SP996
1101|NM400|PR1|DP14|LC109|CN273|DC2|ND1|NR2|FL3|GC2|CC1|CL1|ST2|CL2|SP997
1102|NM817|PR1|DP3|LC181|CN167|DC4|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL1|SP998
1105|NM137|PR1|DP2|LC2|CN176|DC1|ND1|NR3|FL2|GC2|CC1|CL3|ST2|CL1|SP999
1106|NM818|PR1|DP3|LC181|CN38|DC4|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL1|SP1000
1107|NM819|PR1|DP48|LC119|CN80|DC5|ND1|NR2|FL4|GC2|CC1|CL3|ST2|CL2|SP1001
1108|NM820|PR1|DP6|LC48|CN54|DC4|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL1|SP1002
1109|NM821|PR1|DP40|LC95|CN274|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP1003
1110|NM54|PR1|DP17|LC40|CN142|DC5|ND1|NR3|FL2|GC1|CC1|CL3|ST2|CL1|SP1004
1113|NM822|PR1|DP4|LC14|CN2|DC6|ND1|NR3|FL2|GC2|CC1|CL2|ST1|CL1|SP1005
1114|NM823|PR1|DP17|LC40|CN34|DC6|ND1|NR3|FL1|GC1|CC1|CL2|ST3|CL1|SP1006
1115|NM824|PR1|DP2|LC20|CN104|DC4|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL2|SP1007
1116|NM37|PR1|DP17|LC40|CN6|DC2|ND1|NR3|FL2|GC1|CC1|CL3|ST2|CL1|SP1008
1118|NM825|PR1|DP51|LC122|CN275|DC5|ND1|NR3|FL2|GC3|CC1|CL1|ST2|CL1|SP1009
1119|NM826|PR1|DP30|LC135|CN88|DC7|ND2|NR2|FL1|GC2|CC1|CL1|ST2|CL1|SP1010
1120|NM827|PR1|DP76|LC230|CN104|DC3|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL2|SP1011
1121|NM64|PR1|DP17|LC40|CN60|DC4|ND1|NR3|FL2|GC1|CC1|CL3|ST3|CL1|SP1012
1122|NM828|PR1|DP48|LC231|CN16|DC8|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP1013
1123|NM36|PR1|DP17|LC149|CN1|DC1|ND1|NR2|FL2|GC1|CC1|CL2|ST2|CL1|SP1014
1126|NM829|PR1|DP47|LC111|CN112|DC5|ND1|NR3|FL2|GC1|CC1|CL3|ST3|CL1|SP1015
1127|NM830|PR1|DP4|LC17|CN46|DC4|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP1016
1128|NM831|PR1|DP1|LC232|CN276|DC4|ND1|NR2|FL2|GC4|CC1|CL3|ST2|CL1|SP1017
1129|NM166|PR1|DP47|LC111|CN34|DC2|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP1018
1130|NM832|PR1|DP47|LC111|CN41|DC3|ND1|NR2|FL1|GC1|CC1|CL3|ST1|CL1|SP1019
1131|NM659|PR1|DP47|LC158|CN5|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP1020
1132|NM137|PR1|DP44|LC107|CN165|DC2|ND1|NR3|FL2|GC1|CC1|CL3|ST2|CL2|SP1021
1133|NM833|PR1|DP6|LC48|CN92|DC1|ND1|NR3|FL3|GC3|CC2|CL6|ST2|CL2|SP1022
1134|NM834|PR1|DP4|LC14|CN277|DC4|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP1023
1135|NM835|PR1|DP4|LC176|CN278|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP1024
1136|NM836|PR1|DP3|LC181|CN279|DC6|ND1|NR2|FL2|GC4|CC1|CL3|ST2|CL2|SP1025
1137|NM837|PR1|DP41|LC90|CN280|DC3|ND1|NR2|FL2|GC1|CC1|CL3|ST1|CL2|SP1026
1138|NM838|PR1|DP4|LC14|CN102|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP1027
1139|NM12|PR1|DP5|LC72|CN22|DC3|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP1028
1140|NM839|PR1|DP18|LC233|CN281|DC5|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL2|SP1029
1141|NM840|PR1|DP77|LC234|CN15|DC4|ND1|NR3|FL2|GC3|CC1|CL1|ST2|CL1|SP1030
1142|NM841|PR1|DP30|LC135|CN37|DC7|ND3|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP1031
1143|NM842|PR1|DP14|LC127|CN1|DC3|ND1|NR2|FL1|GC3|CC1|CL1|ST2|CL1|SP1032
1144|NM467|PR1|DP15|LC85|CN92|DC2|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP1033
1145|NM843|PR1|DP4|LC203|CN282|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP1034
1146|NM844|PR1|DP18|LC41|CN23|DC4|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL2|SP1035
1147|NM845|PR1|DP13|LC30|CN283|DC2|ND1|NR2|FL2|GC1|CC1|CL1|ST2|CL1|SP1036
1148|NM846|PR1|DP34|LC235|CN40|DC1|ND1|NR2|FL5|GC3|CC1|CL1|ST2|CL2|SP1037
1149|NM847|PR1|DP69|LC195|CN17|DC4|ND1|NR2|FL1|GC2|CC1|CL4|ST2|CL1|SP1038
1150|NM848|PR1|DP34|LC235|CN9|DC1|ND1|NR2|FL5|GC2|CC1|CL1|ST2|CL2|SP1039
1151|NM414|PR1|DP47|LC158|CN41|DC2|ND1|NR2|FL2|GC1|CC1|CL1|ST2|CL1|SP1040
1152|NM849|PR1|DP11|LC26|CN111|DC4|ND1|NR2|FL1|GC1|CC1|CL3|ST2|CL1|SP1041
1153|NM528|PR1|DP11|LC236|CN60|DC1|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL2|SP1042
1154|NM850|PR1|DP17|LC149|CN6|DC2|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP1043
1155|NM851|PR1|DP14|LC34|CN33|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST3|CL1|SP1044
1156|NM368|PR1|DP18|LC41|CN99|DC6|ND1|NR2|FL2|GC3|CC2|CL6|ST2|CL2|SP1045
1157|NM712|PR1|DP5|LC21|CN96|DC1|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL2|SP1046
1159|NM852|PR1|DP30|LC60|CN163|DC7|ND5|NR2|FL1|GC1|CC1|CL1|ST2|CL1|SP1047
1160|NM853|PR1|DP47|LC111|CN154|DC3|ND1|NR2|FL2|GC1|CC1|CL3|ST1|CL1|SP1048
1161|NM234|PR1|DP40|LC95|CN241|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP1049
1162|NM82|PR1|DP5|LC21|CN144|DC4|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP1050
1163|NM854|PR1|DP17|LC133|CN196|DC4|ND1|NR3|FL2|GC1|CC1|CL3|ST2|CL1|SP1051
1164|NM855|PR1|DP41|LC91|CN217|DC1|ND1|NR2|FL2|GC1|CC1|CL1|ST2|CL1|SP1052
1165|NM856|PR1|DP5|LC21|CN22|DC1|ND1|NR1|FL5|GC3|CC1|CL5|ST1|CL1|SP1053
1166|NM857|PR1|DP5|LC21|CN142|DC1|ND1|NR2|FL1|GC3|CC1|CL1|ST2|CL1|SP1054
1167|NM145|PR1|DP17|LC149|CN211|DC5|ND1|NR3|FL1|GC1|CC1|CL2|ST2|CL1|SP1055
1168|NM759|PR1|DP5|LC237|CN284|DC2|ND1|NR2|FL1|GC5|CC1|CL3|ST3|CL1|SP1056
1169|NM858|PR1|DP26|LC54|CN193|DC7|ND3|NR2|FL2|GC1|CC1|CL2|ST3|CL2|SP1057
1171|NM859|PR1|DP11|LC45|CN164|DC8|ND1|NR2|FL4|GC4|CC1|CL3|ST2|CL2|SP1058
1172|NM860|PR1|DP4|LC176|CN70|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP1059
1173|NM861|PR1|DP9|LC39|CN76|DC1|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL2|SP1060
1174|NM130|PR1|DP60|LC150|CN285|DC3|ND1|NR2|FL3|GC2|CC1|CL3|ST2|CL2|SP1061
1175|NM862|PR1|DP4|LC203|CN109|DC4|ND1|NR2|FL1|GC2|CC1|CL3|ST3|CL1|SP1062
1176|NM863|PR1|DP5|LC21|CN16|DC1|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP1063
1177|NM864|PR1|DP17|LC133|CN196|DC3|ND1|NR2|FL1|GC4|CC1|CL3|ST2|CL1|SP1064
1178|NM865|PR1|DP11|LC152|CN80|DC3|ND1|NR3|FL2|GC1|CC1|CL2|ST2|CL2|SP1065
1179|NM866|PR1|DP22|LC238|CN24|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP1066
1180|NM867|PR1|DP42|LC92|CN80|DC1|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP1067
1181|NM774|PR1|DP7|LC22|CN106|DC3|ND1|NR2|FL5|GC6|CC1|CL1|ST2|CL1|SP1068
1182|NM868|PR1|DP28|LC78|CN34|DC2|ND1|NR2|FL1|GC5|CC1|CL1|ST1|CL1|SP1069
1183|NM869|PR1|DP30|LC135|CN110|DC7|ND3|NR2|FL1|GC6|CC1|CL1|ST2|CL1|SP1070
1185|NM870|PR1|DP7|LC22|CN23|DC3|ND1|NR2|FL2|GC5|CC1|CL2|ST2|CL1|SP1071
1186|NM871|PR1|DP17|LC68|CN45|DC3|ND1|NR2|FL1|GC1|CC1|CL3|ST1|CL1|SP1072
1187|NM872|PR1|DP7|LC22|CN17|DC4|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP1073
1188|NM873|PR1|DP7|LC22|CN34|DC4|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL2|SP1074
1189|NM165|PR1|DP30|LC135|CN286|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP1075
1190|NM149|PR1|DP75|LC222|CN89|DC2|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP1076
1191|NM186|PR1|DP7|LC22|CN5|DC5|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP1077
1192|NM874|PR1|DP10|LC213|CN22|DC7|ND4|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP1078
